artist,name,url,yt_links,Genre
"Tyler, the Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"https://www.last.fm/music/Tyler,+the+Creator/_/WUSYANAME+(feat.+Youngboy+Never+Broke+Again+&+Ty+Dolla+$ign)",https://www.youtube.com/watch?v=EQ3DBh8N3s8,pop
Doja Cat,You Right,https://www.last.fm/music/Doja+Cat/_/You+Right,https://www.youtube.com/watch?v=JXgV1rXUoME,pop
Playboi Carti,Sky,https://www.last.fm/music/Playboi+Carti/_/Sky,https://www.youtube.com/watch?v=KnumAWWWgUE,pop
Baby Keem,Family Ties (with Kendrick Lamar),https://www.last.fm/music/Baby+Keem/_/Family+Ties+(with+Kendrick+Lamar),https://www.youtube.com/watch?v=v6HBZC9pZHQ,rap
Kanye West,Off the Grid,https://www.last.fm/music/Kanye+West/_/Off+the+Grid,https://www.youtube.com/watch?v=EbDMNjT-QpI,rap
Kelly Clarkson,Underneath the Tree,https://www.last.fm/music/Kelly+Clarkson/_/Underneath+the+Tree,https://www.youtube.com/watch?v=EM2Fnp_qnE8,pop
"Tyler, the Creator",See You Again (feat. Kali Uchis),"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)",https://www.youtube.com/watch?v=TGgcC5xg9YI,pop
Kanye West,Hurricane,https://www.last.fm/music/Kanye+West/_/Hurricane,https://www.youtube.com/watch?v=bPjZmQAvk_8,rap
Frank Ocean,Pink + White,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White,https://www.youtube.com/watch?v=uzS3WG6__G4,hip-hop
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),https://www.last.fm/music/Frank+Sinatra/_/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21+(with+The+B.+Swanson+Quartet),https://www.youtube.com/watch?v=cHzeTKPlbJg,christmas
"Tyler, the Creator",Earfquake,"https://www.last.fm/music/Tyler,+the+Creator/_/Earfquake",https://www.youtube.com/watch?v=HmAsUQEFYGI,rap
Olivia Rodrigo,"jealousy, jealousy","https://www.last.fm/music/Olivia+Rodrigo/_/jealousy,+jealousy",https://www.youtube.com/watch?v=EWXIOlmms84,pop
Arctic Monkeys,505,https://www.last.fm/music/Arctic+Monkeys/_/505,https://www.youtube.com/watch?v=qU9mHegkTc4,rock
Justin Bieber,Mistletoe,https://www.last.fm/music/Justin+Bieber/_/Mistletoe,https://www.youtube.com/watch?v=LUjn3RpkcKY,pop
Kanye West,Praise God,https://www.last.fm/music/Kanye+West/_/Praise+God,https://www.youtube.com/watch?v=9sJZOGxRxwM,rap
Sia,Snowman,https://www.last.fm/music/Sia/_/Snowman,https://www.youtube.com/watch?v=gset79KMmt0,indie
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,https://www.last.fm/music/Dean+Martin/_/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21,https://www.youtube.com/watch?v=Rnil5LyK_B0,christmas
Mariah Carey,All I Want for Christmas Is You,https://www.last.fm/music/Mariah+Carey/_/All+I+Want+for+Christmas+Is+You,https://www.youtube.com/watch?v=yXQViqx6GMY,pop
Olivia Rodrigo,good 4 u,https://www.last.fm/music/Olivia+Rodrigo/_/good+4+u,https://www.youtube.com/watch?v=gNi_6U5Pm_o,pop
Doja Cat,Kiss Me More (feat. SZA),https://www.last.fm/music/Doja+Cat/_/Kiss+Me+More+(feat.+SZA),https://www.youtube.com/watch?v=0EVVKs6DQLo,pop
Wham!,Last Christmas,https://www.last.fm/music/Wham%21/_/Last+Christmas,https://www.youtube.com/watch?v=E8gmARGvPlI,pop
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),https://www.last.fm/music/Lil+Nas+X/_/INDUSTRY+BABY+(feat.+Jack+Harlow),https://www.youtube.com/watch?v=UTHLKHL_whs,pop
Doja Cat,Woman,https://www.last.fm/music/Doja+Cat/_/Woman,https://www.youtube.com/watch?v=yxW5yuzVi8w,pop
Brenda Lee,Rockin' Around The Christmas Tree,https://www.last.fm/music/Brenda+Lee/_/Rockin%27+Around+The+Christmas+Tree,https://www.youtube.com/watch?v=DSHGd4lmLd4,vocalists
Doja Cat,Need To Know,https://www.last.fm/music/Doja+Cat/_/Need+To+Know,https://www.youtube.com/watch?v=dI3xkL7qUAc,pop
Bobby Helms,Jingle Bell Rock,https://www.last.fm/music/Bobby+Helms/_/Jingle+Bell+Rock,https://www.youtube.com/watch?v=ZnDmmiiFSUU,christmas
Ariana Grande,Santa Tell Me,https://www.last.fm/music/Ariana+Grande/_/Santa+Tell+Me,https://www.youtube.com/watch?v=nlR0MkrRklg,pop
The Kid LAROI,Stay (with Justin Bieber),https://www.last.fm/music/The+Kid+LAROI/_/Stay+(with+Justin+Bieber),https://www.youtube.com/watch?v=6swmTBVI83k,pop
Lil Nas X,Montero (Call Me By Your Name),https://www.last.fm/music/Lil+Nas+X/_/Montero+(Call+Me+By+Your+Name),https://www.youtube.com/watch?v=U3ASj1L6_sY,pop
Adele,Easy On ME,https://www.last.fm/music/Adele/_/Easy+On+ME,https://www.youtube.com/watch?v=kTJczUoc26U,pop
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),https://www.last.fm/music/Taylor+Swift/_/All+Too+Well+(10+Minute+Version)+(Taylor%27s+Version)+(From+The+Vault),https://www.youtube.com/watch?v=5GJWxDKyk3A,pop
Billie Eilish,Happier Than Ever,https://www.last.fm/music/Billie+Eilish/_/Happier+Than+Ever,https://www.youtube.com/watch?v=tollGa3S0o8,pop
Andy Williams,It's the Most Wonderful Time of the Year,https://www.last.fm/music/Andy+Williams/_/It%27s+the+Most+Wonderful+Time+of+the+Year,https://www.youtube.com/watch?v=73UqDX_quk0,pop
The Weeknd,Blinding Lights,https://www.last.fm/music/The+Weeknd/_/Blinding+Lights,https://www.youtube.com/watch?v=0bhsXykXxfg,christmas
Michael Bublé,It's Beginning to Look a Lot Like Christmas,https://www.last.fm/music/Michael+Bubl%C3%A9/_/It%27s+Beginning+to+Look+a+Lot+Like+Christmas,https://www.youtube.com/watch?v=4NRXx6U8ABQ,pop
Glass Animals,Heat Waves,https://www.last.fm/music/Glass+Animals/_/Heat+Waves,https://www.youtube.com/watch?v=mRD0-GxqHVo,indie
SZA,i hate u,https://www.last.fm/music/SZA/_/i+hate+u,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,pop
Olivia Rodrigo,drivers license,https://www.last.fm/music/Olivia+Rodrigo/_/drivers+license,https://www.youtube.com/watch?v=5mF_yKVRffI,alternative
Olivia Rodrigo,deja vu,https://www.last.fm/music/Olivia+Rodrigo/_/deja+vu,https://www.youtube.com/watch?v=cii6ruuycQA,pop
José Feliciano,Feliz Navidad,https://www.last.fm/music/Jos%C3%A9+Feliciano/_/Feliz+Navidad,https://www.youtube.com/watch?v=jj-oTtHTwVY,christmas
Bruno Mars,Smokin Out The Window,https://www.last.fm/music/Bruno+Mars/_/Smokin+Out+The+Window,https://www.youtube.com/watch?v=GG7fLOmlhYg,pop
Doja Cat,Get Into It (Yuh),https://www.last.fm/music/Doja+Cat/_/Get+Into+It+(Yuh),https://www.youtube.com/watch?v=zln8SZO6yYY,pop
The Neighbourhood,Sweater Weather,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather,https://www.youtube.com/watch?v=CRrf3h9vhp8,pop
Olivia Rodrigo,traitor,https://www.last.fm/music/Olivia+Rodrigo/_/traitor,https://www.youtube.com/watch?v=GCdwKhTtNNw,pop
The Ronettes,Sleigh Ride,https://www.last.fm/music/The+Ronettes/_/Sleigh+Ride,https://www.youtube.com/watch?v=nGCmK6SLa0Q,pop
Gayle,abcdefu,https://www.last.fm/music/Gayle/_/abcdefu,https://www.youtube.com/watch?v=adLGHcj_fmA,pop
Tame Impala,The Less I Know the Better,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better,https://www.youtube.com/watch?v=sBzrzS1Ag_g,pop
Bruno Mars,Leave The Door Open,https://www.last.fm/music/Bruno+Mars/_/Leave+The+Door+Open,https://www.youtube.com/watch?v=NaFd8ucHLuo,pop
Steve Lacy,Dark Red,https://www.last.fm/music/Steve+Lacy/_/Dark+Red,https://www.youtube.com/watch?v=xRzbLQ_WKPs,alternative
Playboi Carti,Sky,https://www.last.fm/music/Playboi+Carti/_/Sky,https://www.youtube.com/watch?v=OGUy2UmRxJ0,pop
Doja Cat,You Right,https://www.last.fm/music/Doja+Cat/_/You+Right,https://www.youtube.com/watch?v=EQ3DBh8N3s8,pop
Olivia Rodrigo,brutal,https://www.last.fm/music/Olivia+Rodrigo/_/brutal,https://www.youtube.com/watch?v=JXgV1rXUoME,pop
Baby Keem,Family Ties (with Kendrick Lamar),https://www.last.fm/music/Baby+Keem/_/Family+Ties+(with+Kendrick+Lamar),https://www.youtube.com/watch?v=KnumAWWWgUE,pop
"Tyler, the Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"https://www.last.fm/music/Tyler,+the+Creator/_/WUSYANAME+(feat.+Youngboy+Never+Broke+Again+&+Ty+Dolla+$ign)",https://www.youtube.com/watch?v=v6HBZC9pZHQ,rap
Kanye West,Off the Grid,https://www.last.fm/music/Kanye+West/_/Off+the+Grid,https://www.youtube.com/watch?v=EM2Fnp_qnE8,pop
Kelly Clarkson,Underneath the Tree,https://www.last.fm/music/Kelly+Clarkson/_/Underneath+the+Tree,https://www.youtube.com/watch?v=EbDMNjT-QpI,rap
"Tyler, the Creator",See You Again (feat. Kali Uchis),"https://www.last.fm/music/Tyler,+the+Creator/_/See+You+Again+(feat.+Kali+Uchis)",https://www.youtube.com/watch?v=TGgcC5xg9YI,pop
Frank Ocean,Pink + White,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White,https://www.youtube.com/watch?v=bPjZmQAvk_8,rap
Kanye West,Hurricane,https://www.last.fm/music/Kanye+West/_/Hurricane,https://www.youtube.com/watch?v=cHzeTKPlbJg,christmas
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),https://www.last.fm/music/Frank+Sinatra/_/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21+(with+The+B.+Swanson+Quartet),https://www.youtube.com/watch?v=uzS3WG6__G4,hip-hop
"Tyler, the Creator",Earfquake,"https://www.last.fm/music/Tyler,+the+Creator/_/Earfquake",https://www.youtube.com/watch?v=HmAsUQEFYGI,rap
Arctic Monkeys,505,https://www.last.fm/music/Arctic+Monkeys/_/505,https://www.youtube.com/watch?v=EWXIOlmms84,pop
Olivia Rodrigo,"jealousy, jealousy","https://www.last.fm/music/Olivia+Rodrigo/_/jealousy,+jealousy",https://www.youtube.com/watch?v=qU9mHegkTc4,rock
Kanye West,Praise God,https://www.last.fm/music/Kanye+West/_/Praise+God,https://www.youtube.com/watch?v=LUjn3RpkcKY,pop
Justin Bieber,Mistletoe,https://www.last.fm/music/Justin+Bieber/_/Mistletoe,https://www.youtube.com/watch?v=9sJZOGxRxwM,rap
Sia,Snowman,https://www.last.fm/music/Sia/_/Snowman,https://www.youtube.com/watch?v=gset79KMmt0,indie
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,https://www.last.fm/music/Dean+Martin/_/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21,https://www.youtube.com/watch?v=Rnil5LyK_B0,christmas
Band Aid,Do They Know It's Christmas? - 1984 Version,https://www.last.fm/music/Band+Aid/_/Do+They+Know+It%27s+Christmas%3F+-+1984+Version,https://www.youtube.com/watch?v=bmj7KlIut1w,pop
Frank Ocean,Chanel,https://www.last.fm/music/Frank+Ocean/_/Chanel,https://www.youtube.com/watch?v=XnbsIl2BnWw,pop
Phoebe Bridgers,Motion Sickness,https://www.last.fm/music/Phoebe+Bridgers/_/Motion+Sickness,https://www.youtube.com/watch?v=9sfYpolGCu8,rock
The walters,I Love You So,https://www.last.fm/music/The+walters/_/I+Love+You+So,https://www.youtube.com/watch?v=NwFVSclD_uc,pop
Nat King Cole,The Christmas Song (Merry Christmas To You),https://www.last.fm/music/Nat+King+Cole/_/The+Christmas+Song+(Merry+Christmas+To+You),https://www.youtube.com/watch?v=sx4ahhEkKDw,christmas
Dua Lipa,Levitating,https://www.last.fm/music/Dua+Lipa/_/Levitating,https://www.youtube.com/watch?v=N000qglmmY0,pop
MGMT,Little Dark Age,https://www.last.fm/music/MGMT/_/Little+Dark+Age,https://www.youtube.com/watch?v=rtL5oMyBHPs,indie
Taylor Swift,All Too Well (Taylor's Version),https://www.last.fm/music/Taylor+Swift/_/All+Too+Well+(Taylor%27s+Version),https://www.youtube.com/watch?v=9OQBDdNHmXo,pop
Burl Ives,A Holly Jolly Christmas - Single Version,https://www.last.fm/music/Burl+Ives/_/A+Holly+Jolly+Christmas+-+Single+Version,https://www.youtube.com/watch?v=e_AMTbO50vU,christmas
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,https://www.last.fm/music/Post+Malone/_/Sunflower+-+Spider-Man:+Into+the+Spider-Verse,https://www.youtube.com/watch?v=ApXoWvfEYVU,pop
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,https://www.youtube.com/watch?v=hTWKbfoikeg,rock
Harry Styles,Watermelon Sugar,https://www.last.fm/music/Harry+Styles/_/Watermelon+Sugar,https://www.youtube.com/watch?v=E07s5ZYygMg,pop
Ed Sheeran,Bad Habits,https://www.last.fm/music/Ed+Sheeran/_/Bad+Habits,https://www.youtube.com/watch?v=orJSJGHjBLI,pop
Taylor Swift,Enchanted,https://www.last.fm/music/Taylor+Swift/_/Enchanted,https://www.youtube.com/watch?v=vv3um0BlygY,pop
Surf Curse,Freaks,https://www.last.fm/music/Surf+Curse/_/Freaks,https://www.youtube.com/watch?v=uL-D9CVj-Pc,rock
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,https://www.youtube.com/watch?v=HJNa9Ih3haA,rap
Playboi Carti,Shoota (feat. Lil Uzi Vert),https://www.last.fm/music/Playboi+Carti/_/Shoota+(feat.+Lil+Uzi+Vert),https://www.youtube.com/watch?v=j3EwWAMWM6Q,rap
Radiohead,Creep,https://www.last.fm/music/Radiohead/_/Creep,https://www.youtube.com/watch?v=XFkzRNyygfk,rock
Frank Ocean,White Ferrari,https://www.last.fm/music/Frank+Ocean/_/White+Ferrari,https://www.youtube.com/watch?v=Dlz_XHeUUis,hip-hop
Taylor Swift,Style,https://www.last.fm/music/Taylor+Swift/_/Style,https://www.youtube.com/watch?v=-CmadmM5cOk,pop
Conan Gray,Heather,https://www.last.fm/music/Conan+Gray/_/Heather,https://www.youtube.com/watch?v=24u3NoPvgMw,pop
Måneskin,Beggin',https://www.last.fm/music/M%C3%A5neskin/_/Beggin%27,https://www.youtube.com/watch?v=L0PBcnAaYwA,rock
Juice WRLD,wandered to la (with justin bieber),https://www.last.fm/music/Juice+WRLD/_/wandered+to+la+(with+justin+bieber),https://www.youtube.com/watch?v=ioxhcuNSxZk,pop
"Tyler, the Creator",LUMBERJACK,"https://www.last.fm/music/Tyler,+the+Creator/_/LUMBERJACK",https://www.youtube.com/watch?v=R4Y7JIQlv20,rap
Taylor Swift,I Knew You Were Trouble (Taylor's Version),https://www.last.fm/music/Taylor+Swift/_/I+Knew+You+Were+Trouble+(Taylor%27s+Version),https://www.youtube.com/watch?v=TqAollrUJdA,pop
"Tyler, the Creator","GONE, GONE / THANK YOU","https://www.last.fm/music/Tyler,+the+Creator/_/GONE,+GONE+%2F+THANK+YOU",https://www.youtube.com/watch?v=pVInBRkoKgY,pop
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,https://www.youtube.com/watch?v=QYh6mYIJG2Y,pop
Mitski,Nobody,https://www.last.fm/music/Mitski/_/Nobody,https://www.youtube.com/watch?v=qooWnw5rEcI,pop
Kanye West,Ghost Town,https://www.last.fm/music/Kanye+West/_/Ghost+Town,https://www.youtube.com/watch?v=5S6az6odzPI,rap
The Strokes,The Adults Are Talking,https://www.last.fm/music/The+Strokes/_/The+Adults+Are+Talking,https://www.youtube.com/watch?v=o4qsjmLxhow,rock
Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),https://www.last.fm/music/Perry+Como/_/It%27s+Beginning+to+Look+a+Lot+Like+Christmas+(with+Mitchell+Ayres+&+His+Orchestra),https://www.youtube.com/watch?v=KmddeUJJEuU,christmas
Darlene Love,Christmas (Baby Please Come Home),https://www.last.fm/music/Darlene+Love/_/Christmas+(Baby+Please+Come+Home),https://www.youtube.com/watch?v=ewllzYfvrTk,pop
"Tyler, the Creator",Are We Still Friends?,"https://www.last.fm/music/Tyler,+the+Creator/_/Are+We+Still+Friends%3F",https://www.youtube.com/watch?v=Gb76TgCUqAY,rap
BTS,Dynamite,https://www.last.fm/music/BTS/_/Dynamite,https://www.youtube.com/watch?v=gdZLi9oWNZg,pop
Clairo,Sofia,https://www.last.fm/music/Clairo/_/Sofia,https://www.youtube.com/watch?v=L9l8zCOwEII,pop
Britney Spears,Toxic,https://www.last.fm/music/Britney+Spears/_/Toxic,https://www.youtube.com/watch?v=LOZuxwVk7TU,pop
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,https://www.youtube.com/watch?v=tvTRZJ-4EyI,rap
Chris Rea,Driving Home for Christmas,https://www.last.fm/music/Chris+Rea/_/Driving+Home+for+Christmas,https://www.youtube.com/watch?v=uSjq7x67kzM,rock
The Jackson 5,Santa Claus Is Coming To Town,https://www.last.fm/music/The+Jackson+5/_/Santa+Claus+Is+Coming+To+Town,https://www.youtube.com/watch?v=61uYA6qveOY,pop
Playboi Carti,Vamp Anthem,https://www.last.fm/music/Playboi+Carti/_/Vamp+Anthem,https://www.youtube.com/watch?v=2a-AK_39xg8,rap
Coldplay,Yellow,https://www.last.fm/music/Coldplay/_/Yellow,https://www.youtube.com/watch?v=yKNxeF4KMsY,rock
Jay-Z,Ni**as In Paris,https://www.last.fm/music/Jay-Z/_/Ni%2A%2Aas+In+Paris,https://www.youtube.com/watch?v=gG_dA32oH44,rap
Fleetwood Mac,Dreams - 2004 Remaster,https://www.last.fm/music/Fleetwood+Mac/_/Dreams+-+2004+Remaster,https://www.youtube.com/watch?v=Y3ywicffOj4,rock
The Weeknd,The Hills,https://www.last.fm/music/The+Weeknd/_/The+Hills,https://www.youtube.com/watch?v=yzTuBuRdAyA,rnb
Frank Ocean,self control,https://www.last.fm/music/Frank+Ocean/_/self+control,https://www.youtube.com/watch?v=BME88lS6aVY,hip-hop
Willow,t r a n s p a r e n t s o u l feat. Travis Barker,https://www.last.fm/music/Willow/_/t+r+a+n+s+p+a+r+e+n+t+s+o+u+l+feat.+Travis+Barker,https://www.youtube.com/watch?v=eG9KzyVO638,pop
Trippie Redd,Miss the Rage (feat. Playboi Carti),https://www.last.fm/music/Trippie+Redd/_/Miss+the+Rage+(feat.+Playboi+Carti),https://www.youtube.com/watch?v=2ow-9oyca40,rock
Willow,Wait a Minute!,https://www.last.fm/music/Willow/_/Wait+a+Minute%21,https://www.youtube.com/watch?v=h4OAXvDRZTY,pop
Ed Sheeran,SHIvers,https://www.last.fm/music/Ed+Sheeran/_/SHIvers,https://www.youtube.com/watch?v=Il0S8BoucSA,pop
pinkpantheress,Pain,https://www.last.fm/music/pinkpantheress/_/Pain,https://www.youtube.com/watch?v=REzdbqfiN9o,indie
Frank Ocean,In My Room,https://www.last.fm/music/Frank+Ocean/_/In+My+Room,https://www.youtube.com/watch?v=Co0tTeuUVhU,rap
pinkpantheress,Pain,https://www.last.fm/music/pinkpantheress/_/Pain,https://www.youtube.com/watch?v=PtvlmOsNV4E,hip-hop
Mitski,First Love / Late Spring,https://www.last.fm/music/Mitski/_/First+Love+%2F+Late+Spring,https://www.youtube.com/watch?v=PsO6ZnUZI0g,rap
Willow,t r a n s p a r e n t s o u l feat. Travis Barker,https://www.last.fm/music/Willow/_/t+r+a+n+s+p+a+r+e+n+t+s+o+u+l+feat.+Travis+Barker,https://www.youtube.com/watch?v=sk3rpYkiHe8,rap
Elvis Presley,Blue Christmas,https://www.last.fm/music/Elvis+Presley/_/Blue+Christmas,https://www.youtube.com/watch?v=QipqXel5G4g,rock
Kanye West,Devil In A New Dress,https://www.last.fm/music/Kanye+West/_/Devil+In+A+New+Dress,https://www.youtube.com/watch?v=LOZuxwVk7TU,pop
Shakin' Stevens,Merry Christmas Everyone,https://www.last.fm/music/Shakin%27+Stevens/_/Merry+Christmas+Everyone,https://www.youtube.com/watch?v=z15wKo0r-74,rap
Taylor Swift,22 (Taylor's Version),https://www.last.fm/music/Taylor+Swift/_/22+(Taylor%27s+Version),https://www.youtube.com/watch?v=ic8j13piAhQ,pop
Kanye West,I Wonder,https://www.last.fm/music/Kanye+West/_/I+Wonder,https://www.youtube.com/watch?v=vFyQAcNywWA,pop
Taylor Swift,Cruel Summer,https://www.last.fm/music/Taylor+Swift/_/Cruel+Summer,https://www.youtube.com/watch?v=Il0S8BoucSA,pop
"Tyler, the Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"https://www.last.fm/music/Tyler,+the+Creator/_/JUGGERNAUT+(feat.+Lil+Uzi+Vert+&+Pharrell+Williams)",https://www.youtube.com/watch?v=IviYsgJXG5k,pop
Ariana Grande,34+35,https://www.last.fm/music/Ariana+Grande/_/34%252B35,https://www.youtube.com/watch?v=B6_iQvaIjXw,pop
J. Cole,No Role Modelz,https://www.last.fm/music/J.+Cole/_/No+Role+Modelz,https://www.youtube.com/watch?v=ue5oHmUGiMM,rap
LIL UZI VERT,XO TOUR Llif3,https://www.last.fm/music/LIL+UZI+VERT/_/XO+TOUR+Llif3,https://www.youtube.com/watch?v=WrsFXgQk5UI,rap
Kanye West,Jail,https://www.last.fm/music/Kanye+West/_/Jail,https://www.youtube.com/watch?v=VF-r5TtlT9w,pop
Harry Styles,Adore You,https://www.last.fm/music/Harry+Styles/_/Adore+You,https://www.youtube.com/watch?v=-mrC5tRkxrY,pop
The Weeknd,Starboy,https://www.last.fm/music/The+Weeknd/_/Starboy,https://www.youtube.com/watch?v=Tw0zYd0eIlk,rock
Taylor Swift,thE 1,https://www.last.fm/music/Taylor+Swift/_/thE+1,https://www.youtube.com/watch?v=KsZ6tROaVOQ,pop
Doja Cat,Say So,https://www.last.fm/music/Doja+Cat/_/Say+So,https://www.youtube.com/watch?v=pok8H_KF1FA,pop
LIL UZI VERT,20 Min,https://www.last.fm/music/LIL+UZI+VERT/_/20+Min,https://www.youtube.com/watch?v=bnFa4Mq5PAM,rap
"Tyler, the Creator",Sweet / I Thought You Wanted to Dance (feat. Brent Faiyaz & Fana Hues),"https://www.last.fm/music/Tyler,+the+Creator/_/Sweet+%2F+I+Thought+You+Wanted+to+Dance+(feat.+Brent+Faiyaz+&+Fana+Hues)",https://www.youtube.com/watch?v=9boiT64sm0Q,pop
TV Girl,Lovers Rock,https://www.last.fm/music/TV+Girl/_/Lovers+Rock,https://www.youtube.com/watch?v=Pz-f9mM3Ms8,pop
Taylor Swift,State of Grace (Taylor's Version),https://www.last.fm/music/Taylor+Swift/_/State+of+Grace+(Taylor%27s+Version),https://www.youtube.com/watch?v=XWcA3LLC8Zk,pop
Phoebe Bridgers,Kyoto,https://www.last.fm/music/Phoebe+Bridgers/_/Kyoto,https://www.youtube.com/watch?v=34Na4j8AVgA,pop
Playboi Carti,Stop Breathing,https://www.last.fm/music/Playboi+Carti/_/Stop+Breathing,https://www.youtube.com/watch?v=ZKjIHQxG_3Q,rap
Taylor Swift,gold rush,https://www.last.fm/music/Taylor+Swift/_/gold+rush,https://www.youtube.com/watch?v=opeETnB8m8w,rock
Cage the Elephant,Cigarette Daydreams,https://www.last.fm/music/Cage+the+Elephant/_/Cigarette+Daydreams,https://www.youtube.com/watch?v=JRK_in-dkRY,rock
Taylor Swift,Lover,https://www.last.fm/music/Taylor+Swift/_/Lover,https://www.youtube.com/watch?v=BtvJaNeELic,pop
Kanye West,Runaway,https://www.last.fm/music/Kanye+West/_/Runaway,https://www.youtube.com/watch?v=-BjZmE2gtdo,pop
Lorde,Liability,https://www.last.fm/music/Lorde/_/Liability,https://www.youtube.com/watch?v=VhEoCOWUtcU,rap
Playboi Carti,Location,https://www.last.fm/music/Playboi+Carti/_/Location,https://www.youtube.com/watch?v=B25PAgrFQ-k,pop
Paramore,Misery Business,https://www.last.fm/music/Paramore/_/Misery+Business,https://www.youtube.com/watch?v=39XR4EXFz5Y,rap
Ed Sheeran,Merry Christmas,https://www.last.fm/music/Ed+Sheeran/_/Merry+Christmas,https://www.youtube.com/watch?v=RUQl6YcMalg,pop
Lorde,Ribs,https://www.last.fm/music/Lorde/_/Ribs,https://www.youtube.com/watch?v=aCyGvGEtOwc,pop
Frank Ocean,Thinkin Bout You,https://www.last.fm/music/Frank+Ocean/_/Thinkin+Bout+You,https://www.youtube.com/watch?v=cpiW5MR9F7k,hip-hop
Billie Eilish,therefore i am,https://www.last.fm/music/Billie+Eilish/_/therefore+i+am,https://www.youtube.com/watch?v=zJFcr1KyFqE,pop
Kali Uchis,Dead To Me,https://www.last.fm/music/Kali+Uchis/_/Dead+To+Me,https://www.youtube.com/watch?v=uPD0QOGTmMI,rnb
The Weeknd,Die For You,https://www.last.fm/music/The+Weeknd/_/Die+For+You,https://www.youtube.com/watch?v=OcUDK4kAUIw,pop
Childish Gambino,3005,https://www.last.fm/music/Childish+Gambino/_/3005,https://www.youtube.com/watch?v=Q_yuO8UNGmY,christmas
Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),https://www.last.fm/music/Taylor+Swift/_/We+Are+Never+Ever+Getting+Back+Together+(Taylor%27s+Version),https://www.youtube.com/watch?v=Qp-O4eIUgf0,pop
Kanye West,Believe What I Say,https://www.last.fm/music/Kanye+West/_/Believe+What+I+Say,https://www.youtube.com/watch?v=ah-U9ECRZog,pop
Post Malone,Circles,https://www.last.fm/music/Post+Malone/_/Circles,https://www.youtube.com/watch?v=tG35R8F2j8k,pop
Hozier,Take Me to Church,https://www.last.fm/music/Hozier/_/Take+Me+to+Church,https://www.youtube.com/watch?v=MYSVMgRr6pw,indie
Mariah Carey,Christmas (Baby Please Come Home),https://www.last.fm/music/Mariah+Carey/_/Christmas+(Baby+Please+Come+Home),https://www.youtube.com/watch?v=rkRdgFvuiYk,pop
"Tyler, the Creator",I THINK,"https://www.last.fm/music/Tyler,+the+Creator/_/I+THINK",https://www.youtube.com/watch?v=FhPLQVlUiNQ,pop
Taylor Swift,Getaway Car,https://www.last.fm/music/Taylor+Swift/_/Getaway+Car,https://www.youtube.com/watch?v=wXhTHyIgQ_U,pop
Playboi Carti,Magnolia,https://www.last.fm/music/Playboi+Carti/_/Magnolia,https://www.youtube.com/watch?v=AqRXiQkyxvI,pop
Playboi Carti,R.I.P.,https://www.last.fm/music/Playboi+Carti/_/R.I.P.,https://www.youtube.com/watch?v=L53gjP-TtGE,rap
Olivia Rodrigo,enough for you,https://www.last.fm/music/Olivia+Rodrigo/_/enough+for+you,https://www.youtube.com/watch?v=oCveByMXd_0,rap
Playboi Carti,Rockstar Made,https://www.last.fm/music/Playboi+Carti/_/Rockstar+Made,https://www.youtube.com/watch?v=EwdsnGfrd-k,pop
Kanye West,Power,https://www.last.fm/music/Kanye+West/_/Power,https://www.youtube.com/watch?v=L53gjP-TtGE,rap
Kid Cudi,Mr. Rager,https://www.last.fm/music/Kid+Cudi/_/Mr.+Rager,https://www.youtube.com/watch?v=06r35x1nvo0,rap
Gotye,Somebody That I Used To Know,https://www.last.fm/music/Gotye/_/Somebody+That+I+Used+To+Know,https://www.youtube.com/watch?v=8UVNT4wvIGY,indie
